outlet,Date,Attribute,Value,Day Name,Brand,Month,Channel
Naivas Kitengela,28/03/2025,Melano Cc Sheet Mask,8,Friday,Melano ,March,Naivas 
Naivas Kitengela,28/03/2025,Melano Cc Spot Essence,3,Friday,Melano ,March,Naivas 
Carrefour Mega,29/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Mega,29/03/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,March,Carrefour 
Carrefour Mega,29/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Carrefour Junction,29/03/2025,Melano Cc Moistruriser,2,Saturday,Melano ,March,Carrefour 
Carrefour Junction,29/03/2025,Melano Cc Sheet Mask,8,Saturday,Melano ,March,Carrefour 
Carrefour Junction,29/03/2025,Melano Cc Spot Essence,3,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,29/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,29/03/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,29/03/2025,Melano Cc Spot Essence,1,Saturday,Melano ,March,Carrefour 
Carrefour Trm,29/03/2025,Melano Cc Moistruriser,4,Saturday,Melano ,March,Carrefour 
Carrefour Trm,29/03/2025,Melano Cc Spot Essence,3,Saturday,Melano ,March,Carrefour 
Carrefour Rongai,29/03/2025,Melano Cc Moistruriser,2,Saturday,Melano ,March,Carrefour 
Carrefour Rongai,29/03/2025,Melano Cc Spot Essence,4,Saturday,Melano ,March,Carrefour 
Carrefour Galleria,29/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Galleria,29/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Carrefour Sarit,29/03/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,March,Carrefour 
Carrefour Sarit,29/03/2025,Melano Cc Spot Essence,3,Saturday,Melano ,March,Carrefour 
Carrefour Hub,29/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Hub,29/03/2025,Melano Cc Spot Essence,1,Saturday,Melano ,March,Carrefour 
Naivas Kitengela,29/03/2025,Melano Cc Moistruriser,3,Saturday,Melano ,March,Naivas 
Naivas Kitengela,29/03/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,March,Naivas 
Naivas Kitengela,29/03/2025,Melano Cc Spot Essence,5,Saturday,Melano ,March,Naivas 
Naivas Kitengela,30/03/2025,Melano Cc Moistruriser,4,Sunday,Melano ,March,Naivas 
Naivas Kitengela,30/03/2025,Melano Cc Spot Essence,7,Sunday,Melano ,March,Naivas 
Carrefour Junction,30/03/2025,Melano Cc Moistruriser,5,Sunday,Melano ,March,Carrefour 
Carrefour Junction,30/03/2025,Melano Cc Sheet Mask,6,Sunday,Melano ,March,Carrefour 
Carrefour Junction,30/03/2025,Melano Cc Spot Essence,6,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,30/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,30/03/2025,Melano Cc Sheet Mask,4,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,30/03/2025,Melano Cc Spot Essence,1,Sunday,Melano ,March,Carrefour 
Carrefour Trm,30/03/2025,Melano Cc Moistruriser,8,Sunday,Melano ,March,Carrefour 
Carrefour Trm,30/03/2025,Melano Cc Spot Essence,2,Sunday,Melano ,March,Carrefour 
Carrefour Hub,30/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Hub,30/03/2025,Melano Cc Spot Essence,1,Sunday,Melano ,March,Carrefour 
Carrefour Galleria,30/03/2025,Melano Cc Moistruriser,2,Sunday,Melano ,March,Carrefour 
Carrefour Galleria,30/03/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,March,Carrefour 
Naivas Simba,29/03/2025,Acnes Creamy Wash 50G,3,Saturday,Acnes ,March,Naivas 
Naivas Simba,29/03/2025,Acnes Mentholatum Bar Soap,5,Saturday,Acnes ,March,Naivas 
Naivas Simba,29/03/2025,Acnes Moisturiser,5,Saturday,Acnes ,March,Naivas 
Naivas Simba,29/03/2025,Acnes Soothing Toner,2,Saturday,Acnes ,March,Naivas 
Naivas Simba,29/03/2025,Acnes Care Kit,2,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Moisturiser,3,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Scar Care,2,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,29/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Mentholatum Bar Soap,1,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Moisturiser,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Scar Care,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes C10,1,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Soothing Toner,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,March,Naivas 
Naivas Nyali,29/03/2025,Acnes Sealing Gel,2,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes Moisturiser,2,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes C10,1,Saturday,Acnes ,March,Naivas 
Naivas Imaara,29/03/2025,Acnes Sealing Gel,2,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,29/03/2025,Acnes Mentholatum Bar Soap,7,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,29/03/2025,Acnes Moisturiser,5,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,29/03/2025,Acnes Soothing Toner,1,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,29/03/2025,Acnes Sealing Gel,5,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Moisturiser,2,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes C10,1,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Gateway,29/03/2025,Acnes Sealing Gel,1,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Moisturiser,1,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Soothing Toner,1,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Multi Vimani Cleanser,2,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,29/03/2025,Acnes Sealing Gel,1,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Moisturiser,1,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Juja,29/03/2025,Acnes Sealing Gel,2,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Creamy Was 100G,2,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Creamy Wash 50G,1,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Moisturiser,1,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Soothing Toner,1,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Westlands,29/03/2025,Acnes Sealing Gel,2,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Mentholatum Bar Soap,1,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Moisturiser,3,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Soothing Toner,2,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Multi Vimani Cleanser,3,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Care Kit,2,Saturday,Acnes ,March,Naivas 
Naivas Capital Centre,29/03/2025,Acnes Sealing Gel,1,Saturday,Acnes ,March,Naivas 
Naivas Westside,29/03/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,March,Naivas 
Naivas Westside,29/03/2025,Acnes Creamy Wash 50G,3,Saturday,Acnes ,March,Naivas 
Naivas Westside,29/03/2025,Acnes Moisturiser,5,Saturday,Acnes ,March,Naivas 
Naivas Westside,29/03/2025,Acnes Soothing Toner,1,Saturday,Acnes ,March,Naivas 
Naivas Westside,29/03/2025,Acnes Sealing Gel,2,Saturday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes C10,2,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Juja,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,30/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Care Kit,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Imaara,30/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Creamy Wash 50G,5,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Mentholatum Bar Soap,5,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Care Kit,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,30/03/2025,Acnes Sealing Gel,5,Sunday,Acnes ,March,Naivas 
Naivas Gateway,30/03/2025,Acnes Mentholatum Bar Soap,5,Sunday,Acnes ,March,Naivas 
Naivas Gateway,30/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Gateway,30/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Gateway,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Simba,30/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Simba,30/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Simba,30/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Simba,30/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Simba,30/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Westside,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,30/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Creamy Wash 50G,1,Friday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Mentholatum Bar Soap,1,Friday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Moisturiser,3,Friday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Scar Care,1,Friday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Multi Vimani Cleanser,2,Friday,Acnes ,March,Naivas 
Naivas Westlands,28/03/2025,Acnes Sealing Gel,1,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Creamy Wash 50G,2,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Mentholatum Bar Soap,1,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Soothing Toner,1,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Multi Vimani Cleanser,1,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Care Kit,1,Friday,Acnes ,March,Naivas 
Naivas Capital Centre,28/03/2025,Acnes Sealing Gel,2,Friday,Acnes ,March,Naivas 
Goodlife Kenyatta,02/04/2025,Melano Cc Moistruriser,2,Wednesday,Melano ,April,Goodlife 
Goodlife Kenyatta,02/04/2025,Melano Cc Sheet Mask,4,Wednesday,Melano ,April,Goodlife 
Goodlife Kenyatta,02/04/2025,Melano Cc Spot Essence,4,Wednesday,Melano ,April,Goodlife 
Goodlife Greenspan,02/04/2025,Melano Cc Moistruriser,6,Wednesday,Melano ,April,Goodlife 
Goodlife Greenspan,02/04/2025,Melano Cc Sheet Mask,1,Wednesday,Melano ,April,Goodlife 
Goodlife Greenspan,02/04/2025,Melano Cc Spot Essence,4,Wednesday,Melano ,April,Goodlife 
Goodlife Kenyatta,03/04/2025,Melano Cc Spot Essence,1,Thursday,Melano ,April,Goodlife 
Goodlife Greenspan,03/04/2025,Melano Cc Moistruriser,1,Thursday,Melano ,April,Goodlife 
Goodlife Greenspan,03/04/2025,Melano Cc Sheet Mask,1,Thursday,Melano ,April,Goodlife 
Goodlife Greenspan,03/04/2025,Melano Cc Spot Essence,3,Thursday,Melano ,April,Goodlife 
Carrefour Sarit,04/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Carrefour 
Carrefour Sarit,04/04/2025,Melano Cc Sheet Mask,2,Friday,Melano ,April,Carrefour 
Carrefour Sarit,04/04/2025,Melano Cc Spot Essence,2,Friday,Melano ,April,Carrefour 
Naivas Capital,04/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Capital,04/04/2025,Melano Cc Spot Essence,1,Friday,Melano ,April,Naivas 
Carrefour Mega,04/04/2025,Melano Cc Moistruriser,2,Friday,Melano ,April,Carrefour 
Carrefour Mega,04/04/2025,Melano Cc Sheet Mask,5,Friday,Melano ,April,Carrefour 
Carrefour Mega,04/04/2025,Melano Cc Spot Essence,1,Friday,Melano ,April,Carrefour 
Naivas Nyali,04/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Nyali,04/04/2025,Melano Cc Sheet Mask,3,Friday,Melano ,April,Naivas 
Naivas Nyali,04/04/2025,Melano Cc Spot Essence,2,Friday,Melano ,April,Naivas 
Naivas Prestige,04/04/2025,Melano Cc Moistruriser,1,Friday,Melano ,April,Naivas 
Naivas Prestige,04/04/2025,Melano Cc Sheet Mask,1,Friday,Melano ,April,Naivas 
Goodlife Kenyatta,04/04/2025,Melano Cc Moistruriser,3,Friday,Melano ,April,Goodlife 
Goodlife Kenyatta,04/04/2025,Melano Cc Spot Essence,5,Friday,Melano ,April,Goodlife 
Naivas Imara,04/04/2025,Melano Cc Sheet Mask,2,Friday,Melano ,April,Naivas 
Naivas Imara,04/04/2025,Melano Cc Spot Essence,2,Friday,Melano ,April,Naivas 
Carrefour Mega,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Mega,05/04/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,April,Carrefour 
Carrefour Mega,05/04/2025,Melano Cc Spot Essence,3,Saturday,Melano ,April,Carrefour 
Carrefour Junction,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Junction,05/04/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,April,Carrefour 
Carrefour Junction,05/04/2025,Melano Cc Spot Essence,4,Saturday,Melano ,April,Carrefour 
Naivas Greenspan,05/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Naivas 
Naivas Greenspan,05/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Naivas 
Naivas Nyali,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Naivas 
Naivas Nyali,05/04/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,April,Naivas 
Naivas Nyali,05/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Naivas 
Naivas Capital,05/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Naivas 
Naivas Capital,05/04/2025,Melano Cc Spot Essence,1,Saturday,Melano ,April,Naivas 
Carrefour Galleria,05/04/2025,Melano Cc Moistruriser,1,Saturday,Melano ,April,Carrefour 
Carrefour Galleria,05/04/2025,Melano Cc Sheet Mask,1,Saturday,Melano ,April,Carrefour 
Carrefour Galleria,05/04/2025,Melano Cc Spot Essence,1,Saturday,Melano ,April,Carrefour 
Carrefour Sarit,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Carrefour 
Carrefour Sarit,05/04/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,April,Carrefour 
Carrefour Sarit,05/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Carrefour 
Carrefour Hub,05/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Carrefour 
Naivas Westside,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Naivas 
Naivas Westside,05/04/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,April,Naivas 
Naivas Simba,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Naivas 
Naivas Simba,05/04/2025,Melano Cc Sheet Mask,4,Saturday,Melano ,April,Naivas 
Naivas Simba,05/04/2025,Melano Cc Spot Essence,2,Saturday,Melano ,April,Naivas 
Naivas Imara,05/04/2025,Melano Cc Moistruriser,2,Saturday,Melano ,April,Naivas 
Naivas Imara,05/04/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,April,Naivas 
Naivas Imara,05/04/2025,Melano Cc Spot Essence,1,Saturday,Melano ,April,Naivas 
Naivas Westside,06/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Naivas 
Naivas Westside,06/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Naivas 
Carrefour Junction,06/04/2025,Melano Cc Moistruriser,3,Sunday,Melano ,April,Carrefour 
Carrefour Junction,06/04/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,April,Carrefour 
Carrefour Junction,06/04/2025,Melano Cc Spot Essence,5,Sunday,Melano ,April,Carrefour 
Naivas Simba,06/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Naivas 
Naivas Simba,06/04/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,April,Naivas 
Naivas Simba,06/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Naivas 
Carrefour Hub,06/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Carrefour 
Carrefour Galleria,06/04/2025,Melano Cc Moistruriser,2,Sunday,Melano ,April,Carrefour 
Carrefour Galleria,06/04/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,April,Carrefour 
Carrefour Galleria,06/04/2025,Melano Cc Spot Essence,2,Sunday,Melano ,April,Carrefour 
Naivas Greenspan,06/04/2025,Melano Cc Moistruriser,1,Sunday,Melano ,April,Naivas 
Naivas Greenspan,06/04/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,April,Naivas 
Naivas Greenspan,06/04/2025,Melano Cc Spot Essence,4,Sunday,Melano ,April,Naivas 
Naivas Buruburu,06/04/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,April,Naivas 
Naivas Buruburu,06/04/2025,Acnes Moisturiser,2,Sunday,Acnes ,April,Naivas 
Naivas Buruburu,06/04/2025,Acnes Soothing Toner,2,Sunday,Acnes ,April,Naivas 
Naivas Buruburu,06/04/2025,Acnes Sealing Gel,2,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Moisturiser,2,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Scar Care,1,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes C10,1,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Soothing Toner,3,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,April,Naivas 
Naivas Juja,06/04/2025,Acnes Sealing Gel,2,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Moisturiser,3,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Scar Care,2,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Soothing Toner,1,Sunday,Acnes ,April,Naivas 
Naivas Likoni,06/04/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,06/04/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,06/04/2025,Acnes Moisturiser,5,Sunday,Acnes ,April,Naivas 
Naivas Super Centre Machakos,06/04/2025,Acnes Scar Care,2,Sunday,Acnes ,April,Naivas 
